id_amazon,id_google,group_id
b000cqpc32,http://www.google.com/base/feeds/snippets/18386940331900923694,476
b000a7mfn8,http://www.google.com/base/feeds/snippets/18387170188665857199,350
b000hbxjt6,http://www.google.com/base/feeds/snippets/18387306349260922373,700
b0006b4zr2,http://www.google.com/base/feeds/snippets/18387344743770716829,222
b000t9luce,http://www.google.com/base/feeds/snippets/18388359068656820969,1092
b000fkd3cc,http://www.google.com/base/feeds/snippets/18388829675891326365,598
b00008mnxz,http://www.google.com/base/feeds/snippets/18389048469504944658,60
b000067vpa,http://www.google.com/base/feeds/snippets/18389772286278704810,31
b000ecoami,http://www.google.com/base/feeds/snippets/18389952572089446651,510
b000aly75i,http://www.google.com/base/feeds/snippets/18391095906680955632,359
b000qtu1ay,http://www.google.com/base/feeds/snippets/18391195855196917401,1059
b000e3fn4g,http://www.google.com/base/feeds/snippets/18391865764441158658,496
b000qv5xqy,http://www.google.com/base/feeds/snippets/18391914133104937904,1060
b000b5ue6y,http://www.google.com/base/feeds/snippets/18392141725886908183,376
b000bw7kxw,http://www.google.com/base/feeds/snippets/18392335669009428265,443
b000btas3y,http://www.google.com/base/feeds/snippets/18393736281334607132,439
b000ivkrww,http://www.google.com/base/feeds/snippets/18393792313881524360,818
b000i2jd0s,http://www.google.com/base/feeds/snippets/18393898679155461769,771
b000l1phg0,http://www.google.com/base/feeds/snippets/18394332776181186072,882
b000hcz9ac,http://www.google.com/base/feeds/snippets/18394964067436310447,722
b0000y7wck,http://www.google.com/base/feeds/snippets/18395209041486825295,104
b000hcxkks,http://www.google.com/base/feeds/snippets/18395554978346558556,717
b000kzf7oo,http://www.google.com/base/feeds/snippets/18395554978346558556,717
b000gv8u32,http://www.google.com/base/feeds/snippets/18395632346791388859,661
b000fepvcs,http://www.google.com/base/feeds/snippets/18395637668335924867,581
b0009yx9bo,http://www.google.com/base/feeds/snippets/18395787464051623418,340
b000bcdrdo,http://www.google.com/base/feeds/snippets/18395874674910243298,393
b000brm3xe,http://www.google.com/base/feeds/snippets/18396085441922746096,429
b0009xb12o,http://www.google.com/base/feeds/snippets/18396354299258717606,332
b000eiau3u,http://www.google.com/base/feeds/snippets/18396389648150219430,531
b0001wn16m,http://www.google.com/base/feeds/snippets/18396633258112051350,139
b000coxs30,http://www.google.com/base/feeds/snippets/18397190495511936667,470
b0000dzfvd,http://www.google.com/base/feeds/snippets/18398703861878507186,99
b0007lw22g,http://www.google.com/base/feeds/snippets/18398718226932431716,256
b000068xl9,http://www.google.com/base/feeds/snippets/18398774476993389905,33
b000h241zg,http://www.google.com/base/feeds/snippets/18399328874850787866,683
b00063blg8,http://www.google.com/base/feeds/snippets/18399719239824156071,213
b000hvtk9e,http://www.google.com/base/feeds/snippets/18400163697429940544,768
b000jjrwas,http://www.google.com/base/feeds/snippets/18400264612493053038,842
b000e5n0mg,http://www.google.com/base/feeds/snippets/18400554570218912442,497
b00079pmwa,http://www.google.com/base/feeds/snippets/18400846626733696167,248
b000bi7uqs,http://www.google.com/base/feeds/snippets/18403148885652932189,415
b0006g2wr2,http://www.google.com/base/feeds/snippets/18403352308945312678,229
b0009zhg8k,http://www.google.com/base/feeds/snippets/18403568462989725383,342
b000jx29wa,http://www.google.com/base/feeds/snippets/18403866794415896226,848
b000hlt4tu,http://www.google.com/base/feeds/snippets/18404168006486239466,758
b000nwsclo,http://www.google.com/base/feeds/snippets/18404168006486239466,758
b000ek6ekq,http://www.google.com/base/feeds/snippets/18404187604346548446,534
b0009y6f0g,http://www.google.com/base/feeds/snippets/18404319188505755669,333
b0007sxglk,http://www.google.com/base/feeds/snippets/18405058220481329541,266
b000g017kg,http://www.google.com/base/feeds/snippets/18405135648098652581,625
b0006g31i6,http://www.google.com/base/feeds/snippets/18405362244680246986,232
b000qfqa1w,http://www.google.com/base/feeds/snippets/18405745276041721942,1054
b0000ca2ix,http://www.google.com/base/feeds/snippets/18405769282316939471,94
b00006h38u,http://www.google.com/base/feeds/snippets/18406000514365649458,36
b000f7ixx4,http://www.google.com/base/feeds/snippets/18406460610458325212,568
b000lu8a10,http://www.google.com/base/feeds/snippets/18406653450238248367,894
b000nknb26,http://www.google.com/base/feeds/snippets/18407763828897928168,963
b0002735fi,http://www.google.com/base/feeds/snippets/18409154395025279191,160
b0006oei8u,http://www.google.com/base/feeds/snippets/18409822956112890125,238
b00081i6ji,http://www.google.com/base/feeds/snippets/18411096849519146392,278
b000j4k804,http://www.google.com/base/feeds/snippets/18411875162562199123,828
b0000c6fjm,http://www.google.com/base/feeds/snippets/18413075895200367717,91
b000brgbpa,http://www.google.com/base/feeds/snippets/18413484739795948632,428
b000dinb4g,http://www.google.com/base/feeds/snippets/18414778073602422524,483
b000ndid44,http://www.google.com/base/feeds/snippets/18415197771734313133,953
b000ehq008,http://www.google.com/base/feeds/snippets/18415416380788323186,527
b000s8jxpc,http://www.google.com/base/feeds/snippets/18415890873747923115,1085
b0002719lk,http://www.google.com/base/feeds/snippets/18416093365515680633,159
b000f7ixx4,http://www.google.com/base/feeds/snippets/18416260775952371893,568
b000mfgx7w,http://www.google.com/base/feeds/snippets/18416264451031093966,905
b000hkgj8k,http://www.google.com/base/feeds/snippets/18417354130985846422,747
b00005yx8i,http://www.google.com/base/feeds/snippets/18417819850768172148,28
b0000cg4ah,http://www.google.com/base/feeds/snippets/18417940197818815384,96
b000ozibhk,http://www.google.com/base/feeds/snippets/18418631443367666576,1018
b000h774k0,http://www.google.com/base/feeds/snippets/18419564278412211145,697
b000kmcf0g,http://www.google.com/base/feeds/snippets/18420491833696681736,877
b000p9cr34,http://www.google.com/base/feeds/snippets/18421148872586071492,1024
b0006g2wke,http://www.google.com/base/feeds/snippets/18422068306669698354,228
b000qs8n64,http://www.google.com/base/feeds/snippets/18422266773656246362,1058
b000cpshfs,http://www.google.com/base/feeds/snippets/18422327928504968692,473
b000h11f9c,http://www.google.com/base/feeds/snippets/18422623903556262295,667
b000hj9r3u,http://www.google.com/base/feeds/snippets/18422892267475594445,743
b000162zp6,http://www.google.com/base/feeds/snippets/18423412970630780827,112
b000162zq0,http://www.google.com/base/feeds/snippets/18424247759201075212,113
b0000ak7c5,http://www.google.com/base/feeds/snippets/18424334149556003404,83
b00008ajjc,http://www.google.com/base/feeds/snippets/18424464601572004274,57
b0009suw4w,http://www.google.com/base/feeds/snippets/18425416409544307946,328
b0007yll20,http://www.google.com/base/feeds/snippets/18425596514092797479,275
b000lwfbem,http://www.google.com/base/feeds/snippets/18426249152153175425,897
b000i84dsy,http://www.google.com/base/feeds/snippets/18427191929555331953,779
b000jj4fbw,http://www.google.com/base/feeds/snippets/18427202789383020961,841
b000egwc42,http://www.google.com/base/feeds/snippets/18427221955987040627,525
b000bndghk,http://www.google.com/base/feeds/snippets/18427441766979913551,421
b000f613x2,http://www.google.com/base/feeds/snippets/18428018889032699615,565
b0006se5bq,http://www.google.com/base/feeds/snippets/18428750969726461849,239
b00021xhzw,http://www.google.com/base/feeds/snippets/18430621475529168165,151
b0007yll20,http://www.google.com/base/feeds/snippets/18431066094306345892,275
b000bdezfw,http://www.google.com/base/feeds/snippets/18431383104785501737,404
b00029bqa2,http://www.google.com/base/feeds/snippets/18431790997623472871,162
b0000c7gep,http://www.google.com/base/feeds/snippets/18433413888105089937,93
b0000dbykm,http://www.google.com/base/feeds/snippets/18434163358494173665,97
b000i82j80,http://www.google.com/base/feeds/snippets/18434262004669557918,778
b00004nhn7,http://www.google.com/base/feeds/snippets/18434385825570199468,10
b000in6u62,http://www.google.com/base/feeds/snippets/18434616791723899127,804
b0007prnjo,http://www.google.com/base/feeds/snippets/18434733520229761009,262
b000enucs8,http://www.google.com/base/feeds/snippets/18435241901201099210,537
b000e6q3em,http://www.google.com/base/feeds/snippets/18435517580056006507,500
b000jx3qxq,http://www.google.com/base/feeds/snippets/18435579466587005010,850
b0009hmx36,http://www.google.com/base/feeds/snippets/18435954901092427938,311
b0002bqqxw,http://www.google.com/base/feeds/snippets/18436194751131787997,167
b000bhq5jw,http://www.google.com/base/feeds/snippets/18436637620422411542,413
b000ozhfsq,http://www.google.com/base/feeds/snippets/18438075297130458214,1015
b0000y7wc0,http://www.google.com/base/feeds/snippets/18438098517069192631,103
b000083k83,http://www.google.com/base/feeds/snippets/18439030063794622523,54
b00004tkvy,http://www.google.com/base/feeds/snippets/18441110047404795849,14
b000g80lqo,http://www.google.com/base/feeds/snippets/18441188461196475272,633
b000jz4hqo,http://www.google.com/base/feeds/snippets/18441480711193821750,858
b000eavbdq,http://www.google.com/base/feeds/snippets/18443105453266961029,509
b0002w37x8,http://www.google.com/base/feeds/snippets/18444171148464728826,192
b0006g31ao,http://www.google.com/base/feeds/snippets/18445341039052694828,231
b0007d8es0,http://www.google.com/base/feeds/snippets/18445465727364031756,249
b0006z16qq,http://www.google.com/base/feeds/snippets/18445827127704822533,241
b000056b62,http://www.google.com/base/feeds/snippets/18446496383812786183,16
b000fbk6gc,http://www.google.com/base/feeds/snippets/18446612824766852081,575
b000hhxeuo,http://www.google.com/base/feeds/snippets/1861020527779170726,737
b000pgvk5s,http://www.google.com/base/feeds/snippets/1872945109493928217,1035
b0009rgzgm,http://www.google.com/base/feeds/snippets/1883379429602083103,326
b0002ibev4,http://www.google.com/base/feeds/snippets/1887899244694755891,177
b000a2zlam,http://www.google.com/base/feeds/snippets/1904648546294590301,345
b000exw524,http://www.google.com/base/feeds/snippets/1936516034668822172,559
b00002s755,http://www.google.com/base/feeds/snippets/1946192615586358516,6
b000tl4qb4,http://www.google.com/base/feeds/snippets/1949229857064458441,1096
b000lff13k,http://www.google.com/base/feeds/snippets/201121512151694259,884
b000fiejt0,http://www.google.com/base/feeds/snippets/2044788707045179226,591
b000gr1ceu,http://www.google.com/base/feeds/snippets/2062975649512805986,660
b000mmt6s8,http://www.google.com/base/feeds/snippets/2066161709446383266,912
b000h0k3zu,http://www.google.com/base/feeds/snippets/2069408671914881522,666
b000hi1i2e,http://www.google.com/base/feeds/snippets/2084347887571442067,740
b00008wiww,http://www.google.com/base/feeds/snippets/2096220602293961985,62
b000067fk7,http://www.google.com/base/feeds/snippets/22081347244611883,30
b000fvqo0o,http://www.google.com/base/feeds/snippets/2209370345378693785,616
b000ofnri8,http://www.google.com/base/feeds/snippets/2217167988787223405,1000
b000ndibri,http://www.google.com/base/feeds/snippets/222400256379219119,943
b000b85aag,http://www.google.com/base/feeds/snippets/2233807276870300519,389
b000ogsyjy,http://www.google.com/base/feeds/snippets/2253075076541338967,1005
b000hlr9my,http://www.google.com/base/feeds/snippets/2255189038262879768,757
b000ndibh8,http://www.google.com/base/feeds/snippets/2261905427242154693,934
b000ndicuy,http://www.google.com/base/feeds/snippets/2263647849333008264,950
b0006a5iwe,http://www.google.com/base/feeds/snippets/2275328841264109872,218
b000ixvqk2,http://www.google.com/base/feeds/snippets/2284241765475162173,822
b000abapo0,http://www.google.com/base/feeds/snippets/2284939042076115226,356
b000fer1d0,http://www.google.com/base/feeds/snippets/2328950736697317790,583
b000o8g7z0,http://www.google.com/base/feeds/snippets/2442636071527910651,995
b000gbukgm,http://www.google.com/base/feeds/snippets/2448830856693653081,642
b000ghwq7c,http://www.google.com/base/feeds/snippets/2454405441197407300,650
b00027eqmy,http://www.google.com/base/feeds/snippets/2460101921085498175,161
b000ndibq4,http://www.google.com/base/feeds/snippets/2461116331238857888,941
b000cabe4y,http://www.google.com/base/feeds/snippets/2462325488620129357,459
b00019tb00,http://www.google.com/base/feeds/snippets/251538724524961694,115
b00007g3ai,http://www.google.com/base/feeds/snippets/2519306436830554150,51
b000k6b3zu,http://www.google.com/base/feeds/snippets/257434657988780139,866
b00062uji0,http://www.google.com/base/feeds/snippets/2604592440966815556,210
b000ap2wyw,http://www.google.com/base/feeds/snippets/2622452102774676117,365
b000ogsh3c,http://www.google.com/base/feeds/snippets/2640184679506710701,1004
b00062uji0,http://www.google.com/base/feeds/snippets/2644254417608822315,210
b000hhvb5e,http://www.google.com/base/feeds/snippets/2651646167662758246,734
b0001wn0m2,http://www.google.com/base/feeds/snippets/2691848002513611613,137
b000hhxevi,http://www.google.com/base/feeds/snippets/2710470763365986624,738
b00019tb00,http://www.google.com/base/feeds/snippets/272319572293073318,115
b000bnjmnc,http://www.google.com/base/feeds/snippets/2723560865541859631,423
b000ro7h3w,http://www.google.com/base/feeds/snippets/2783290587760886650,1079
b000bwzzlg,http://www.google.com/base/feeds/snippets/2793425352847818039,449
b000j00xf8,http://www.google.com/base/feeds/snippets/2828778266734579385,825
b0008glghc,http://www.google.com/base/feeds/snippets/2838840999646798655,287
b000ihxad4,http://www.google.com/base/feeds/snippets/2854532146016566771,793
b0000azvvs,http://www.google.com/base/feeds/snippets/2914315195947217599,87
b000iaolaw,http://www.google.com/base/feeds/snippets/2919031939469503608,787
b000ndib8m,http://www.google.com/base/feeds/snippets/2927219174769865115,927
b00004ochi,http://www.google.com/base/feeds/snippets/2954833753751672874,11
b000230e4m,http://www.google.com/base/feeds/snippets/3000347833164648276,155
b000iz8vqw,http://www.google.com/base/feeds/snippets/3000347833164648276,155
b000gcd6lw,http://www.google.com/base/feeds/snippets/3011334164286500167,644
b000cp4ja0,http://www.google.com/base/feeds/snippets/3040037286169376262,471
b0007lw23a,http://www.google.com/base/feeds/snippets/3045238811380824044,259
b000bcz8ng,http://www.google.com/base/feeds/snippets/3077454195131808819,401
b000fbgaia,http://www.google.com/base/feeds/snippets/30822033968544493,572
b000o27rgy,http://www.google.com/base/feeds/snippets/3109934347512360013,978
b000bt559q,http://www.google.com/base/feeds/snippets/3137318477096164629,436
b0007sxgla,http://www.google.com/base/feeds/snippets/318535575684738487,265
b000h16pag,http://www.google.com/base/feeds/snippets/3192985906364439341,673
b0000ycfcw,http://www.google.com/base/feeds/snippets/321181551780335576,105
b000hlt5g2,http://www.google.com/base/feeds/snippets/3274305083856247424,762
b000ndibaa,http://www.google.com/base/feeds/snippets/3285016045940957596,929
b000pgvk5s,http://www.google.com/base/feeds/snippets/3286136250930686353,1035
b0009i5sgy,http://www.google.com/base/feeds/snippets/3306668805908280679,313
b000063v0z,http://www.google.com/base/feeds/snippets/3325089562849958903,29
b0002ibeve,http://www.google.com/base/feeds/snippets/3360196621571367222,178
b000eztvym,http://www.google.com/base/feeds/snippets/3370622523798561341,563
b000ehs6ic,http://www.google.com/base/feeds/snippets/3377135321507891586,530
b00006hvvo,http://www.google.com/base/feeds/snippets/3409784122469217433,38
b00013wh0w,http://www.google.com/base/feeds/snippets/341468719852005595,111
b00009apna,http://www.google.com/base/feeds/snippets/3435680088823178198,74
b000enucvk,http://www.google.com/base/feeds/snippets/3437735654737897918,538
b000ujw3ss,http://www.google.com/base/feeds/snippets/3469210017983673758,1103
b000ndib7s,http://www.google.com/base/feeds/snippets/3473826515983580841,925
b000fngzs8,http://www.google.com/base/feeds/snippets/3518997692511645502,605
b00074dy8e,http://www.google.com/base/feeds/snippets/3528611718110158975,243
b000itvtqm,http://www.google.com/base/feeds/snippets/3539622760913695235,811
b000o3bge2,http://www.google.com/base/feeds/snippets/3594701920411099396,988
b000e8jlbw,http://www.google.com/base/feeds/snippets/3597076779822744306,505
b000ndibri,http://www.google.com/base/feeds/snippets/3607173973836413689,943
b000fm18vi,http://www.google.com/base/feeds/snippets/3620383930983735395,599
b000o27ti0,http://www.google.com/base/feeds/snippets/3621810113236094380,980
b000i8od48,http://www.google.com/base/feeds/snippets/3626343668255224722,783
b000ecyp0k,http://www.google.com/base/feeds/snippets/3704829860217910239,512
b000hi1i6u,http://www.google.com/base/feeds/snippets/3752772644614152917,741
b00006gxbz,http://www.google.com/base/feeds/snippets/3767792591229692245,35
b000067fk7,http://www.google.com/base/feeds/snippets/3785999369106891548,30
b000egidpe,http://www.google.com/base/feeds/snippets/381135748290856568,519
b0002e3lpk,http://www.google.com/base/feeds/snippets/3815040086805205738,173
b000h16p9m,http://www.google.com/base/feeds/snippets/3846293022585027470,671
b000e0v924,http://www.google.com/base/feeds/snippets/385281297660428617,488
b0002i6l7g,http://www.google.com/base/feeds/snippets/3887119395489365873,176
b000mg2kpk,http://www.google.com/base/feeds/snippets/3907261301303045278,907
b000kipk02,http://www.google.com/base/feeds/snippets/3911347389465432711,874
b000ogsyk8,http://www.google.com/base/feeds/snippets/391160076939023566,1006
b000h22pg8,http://www.google.com/base/feeds/snippets/392494394952738157,680
b00005aycg,http://www.google.com/base/feeds/snippets/3987149121723701537,20
b00007eegy,http://www.google.com/base/feeds/snippets/3997486488729671932,50
b00002s5ig,http://www.google.com/base/feeds/snippets/4015258116571466944,4
b0001bfdau,http://www.google.com/base/feeds/snippets/4018509382848032799,118
b000fvqo0o,http://www.google.com/base/feeds/snippets/4025192676992669735,616
b0009hj5ve,http://www.google.com/base/feeds/snippets/4036053921422681767,309
b000ndib82,http://www.google.com/base/feeds/snippets/4058027556169196919,926
b00019jgwi,http://www.google.com/base/feeds/snippets/407742822135371560,114
b0001bfdau,http://www.google.com/base/feeds/snippets/4081985616275580076,118
b000m6wlyk,http://www.google.com/base/feeds/snippets/4108712449976038856,901
b000lrdlia,http://www.google.com/base/feeds/snippets/4142751275091158911,890
b000k2nktg,http://www.google.com/base/feeds/snippets/415173687627513981,859
b000ivkrww,http://www.google.com/base/feeds/snippets/4158738238286203856,818
b0008glgrm,http://www.google.com/base/feeds/snippets/4178014773187756948,289
b0000ycfdq,http://www.google.com/base/feeds/snippets/4188176128903497851,107
b000oftj8u,http://www.google.com/base/feeds/snippets/4224056639442959853,1001
b000o3efrm,http://www.google.com/base/feeds/snippets/4233168214815079628,993
b000ndibkk,http://www.google.com/base/feeds/snippets/4247841323668156699,937
b000hpjgw6,http://www.google.com/base/feeds/snippets/4250686295132810758,766
b000n5meva,http://www.google.com/base/feeds/snippets/4282890852330556387,921
b000ndicpy,http://www.google.com/base/feeds/snippets/4287560991242110323,948
b000bs5icq,http://www.google.com/base/feeds/snippets/4295762370065792405,432
b000090179,http://www.google.com/base/feeds/snippets/4323218411575640054,63
b0009suw4w,http://www.google.com/base/feeds/snippets/4325793427900176296,328
b000feygds,http://www.google.com/base/feeds/snippets/437358952274487020,586
b000in8n30,http://www.google.com/base/feeds/snippets/4377533611520192512,806
b000o8gs3g,http://www.google.com/base/feeds/snippets/4395553239306869895,996
b000ra77bs,http://www.google.com/base/feeds/snippets/4432724463066898018,1071
b000cepgwg,http://www.google.com/base/feeds/snippets/4433860407786915136,466
b000g6gn2m,http://www.google.com/base/feeds/snippets/4436087621332035022,630
b00009nfc1,http://www.google.com/base/feeds/snippets/4441393199380874556,78
b000frqfe8,http://www.google.com/base/feeds/snippets/4450102625152904120,611
b0001y7poo,http://www.google.com/base/feeds/snippets/4468026794504477734,148
b000egoe9s,http://www.google.com/base/feeds/snippets/450727896245374226,524
b00097alks,http://www.google.com/base/feeds/snippets/4522979894661726264,294
b0007lw22g,http://www.google.com/base/feeds/snippets/4539901557040997564,256
b000e6mjig,http://www.google.com/base/feeds/snippets/4549566074000049896,499
b000bypfu0,http://www.google.com/base/feeds/snippets/4573258796236774141,454
b000ri161w,http://www.google.com/base/feeds/snippets/4601529828088226069,1074
b0009i5sgy,http://www.google.com/base/feeds/snippets/4615810080995000742,313
b000bx0006,http://www.google.com/base/feeds/snippets/4621582451171111860,450
b000fdetx6,http://www.google.com/base/feeds/snippets/4635585281695496952,578
b00019tb00,http://www.google.com/base/feeds/snippets/4672425011703995374,115
b000h24200,http://www.google.com/base/feeds/snippets/4675262861576384624,684
b000e8jl7q,http://www.google.com/base/feeds/snippets/4682448981783641744,501
b000hbvvg4,http://www.google.com/base/feeds/snippets/4699273716641936158,698
b000gr1ceu,http://www.google.com/base/feeds/snippets/4703701453618359906,660
b000b6n2lw,http://www.google.com/base/feeds/snippets/4747185109584668947,382
b00007kh02,http://www.google.com/base/feeds/snippets/4749954713094759082,52
b000088ner,http://www.google.com/base/feeds/snippets/4776201646741876078,55
b0007yepy6,http://www.google.com/base/feeds/snippets/4783370532123880956,273
b000hed3fs,http://www.google.com/base/feeds/snippets/4811212829822917671,730
b000ehs6h8,http://www.google.com/base/feeds/snippets/4818950838228892044,529
b0002h6x34,http://www.google.com/base/feeds/snippets/4823291609006887387,175
b000ro5o78,http://www.google.com/base/feeds/snippets/4827955808966376315,1077
b000fdetxq,http://www.google.com/base/feeds/snippets/4834494816656344498,579
b000hlp5do,http://www.google.com/base/feeds/snippets/4835538995422992772,752
b000ep3gei,http://www.google.com/base/feeds/snippets/4837330611493150937,539
b00006sijq,http://www.google.com/base/feeds/snippets/4886380100862625819,43
b0000yebre,http://www.google.com/base/feeds/snippets/4921806606938865897,109
b0009jlux8,http://www.google.com/base/feeds/snippets/4923451909983851979,320
b000ffsgho,http://www.google.com/base/feeds/snippets/4935901327541769811,589
b00023azve,http://www.google.com/base/feeds/snippets/4949402291543451335,156
b000enucs8,http://www.google.com/base/feeds/snippets/4968803125750101769,537
b000egidpe,http://www.google.com/base/feeds/snippets/4998847858583359731,519
b000cszg2m,http://www.google.com/base/feeds/snippets/5032391174084349054,482
b000gb1xfo,http://www.google.com/base/feeds/snippets/5068947095089747483,641
b000ofnrhy,http://www.google.com/base/feeds/snippets/5098650180744423847,999
b0009hj5ve,http://www.google.com/base/feeds/snippets/5100323510083618710,309
b000hlt5hq,http://www.google.com/base/feeds/snippets/5120006088713032791,763
b00013wgz8,http://www.google.com/base/feeds/snippets/5168261559363303902,110
b000o24l3q,http://www.google.com/base/feeds/snippets/5181661570525386541,975
b000om7diq,http://www.google.com/base/feeds/snippets/5216140459207502478,1008
b000dz9yoa,http://www.google.com/base/feeds/snippets/5216541735240789992,486
b000f4ei40,http://www.google.com/base/feeds/snippets/5235601774209920453,564
b0009yx9by,http://www.google.com/base/feeds/snippets/5238862557893361196,341
b000hbys5k,http://www.google.com/base/feeds/snippets/5250375660251099807,704
b000ej9w0g,http://www.google.com/base/feeds/snippets/528675562457283213,532
b000b3z2zo,http://www.google.com/base/feeds/snippets/5286999908576362211,371
b0000azvvs,http://www.google.com/base/feeds/snippets/5310740648374994867,87
b000pgaimo,http://www.google.com/base/feeds/snippets/5326441011843947394,1032
b000fc4du6,http://www.google.com/base/feeds/snippets/534612205120966482,576
b0007l9ecw,http://www.google.com/base/feeds/snippets/5363123129666342202,255
b000fjsa2g,http://www.google.com/base/feeds/snippets/5364807314885028760,595
b000mti8mq,http://www.google.com/base/feeds/snippets/5408845339376590167,915
b0000azk3v,http://www.google.com/base/feeds/snippets/5449819493015414043,86
b000o3bgh4,http://www.google.com/base/feeds/snippets/5477812729338266692,989
b0002uhuii,http://www.google.com/base/feeds/snippets/5487359335167368126,188
b0002itt84,http://www.google.com/base/feeds/snippets/5505866551596188643,180
b00005aycg,http://www.google.com/base/feeds/snippets/5506083081141279166,20
b000gkpds8,http://www.google.com/base/feeds/snippets/5515688203820371988,655
b000a2aknu,http://www.google.com/base/feeds/snippets/5520835678868977029,344
b0002nt5ho,http://www.google.com/base/feeds/snippets/5527718669808727624,184
b000ndibci,http://www.google.com/base/feeds/snippets/5536147337142384196,931
b000egidpy,http://www.google.com/base/feeds/snippets/5558998293398547766,521
b000mu6mve,http://www.google.com/base/feeds/snippets/5562499905130838466,916
b000in34bq,http://www.google.com/base/feeds/snippets/5571864419424285346,798
b0002jtvng,http://www.google.com/base/feeds/snippets/5572182459728876600,182
b00006sijr,http://www.google.com/base/feeds/snippets/5585715428749582523,44
b0008glgea,http://www.google.com/base/feeds/snippets/5588744582758188682,286
b000o39u8q,http://www.google.com/base/feeds/snippets/5609692463569230619,986
b000ecqxjq,http://www.google.com/base/feeds/snippets/5615075942724114350,511
b000pgs3cq,http://www.google.com/base/feeds/snippets/5631550280326312479,1034
b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557,729
b0009h9q1i,http://www.google.com/base/feeds/snippets/5665024204886410,308
b000ndid26,http://www.google.com/base/feeds/snippets/5673733196767057398,952
b00078x3hm,http://www.google.com/base/feeds/snippets/5707639507589635432,247
b00020633g,http://www.google.com/base/feeds/snippets/5720091777255380975,149
b00004ochj,http://www.google.com/base/feeds/snippets/5722368875390495429,12
b000i8od3y,http://www.google.com/base/feeds/snippets/576657957503096211,782
b000ndibvo,http://www.google.com/base/feeds/snippets/5767845185221029524,944
b0006513tg,http://www.google.com/base/feeds/snippets/5781318040297863663,214
b0001xngz2,http://www.google.com/base/feeds/snippets/5836713568200382986,145
b000k5uxys,http://www.google.com/base/feeds/snippets/5935343405881149008,863
b000ra20uq,http://www.google.com/base/feeds/snippets/594191839879876004,1066
b000tilkq6,http://www.google.com/base/feeds/snippets/5964541247628078613,1095
b000ndibwi,http://www.google.com/base/feeds/snippets/596526892186899957,945
b000cbqbby,http://www.google.com/base/feeds/snippets/5968511357343083164,461
b0001fyrqc,http://www.google.com/base/feeds/snippets/5976779863499710865,123
b000nknb44,http://www.google.com/base/feeds/snippets/5978521375376689048,964
b000o231le,http://www.google.com/base/feeds/snippets/604011493834288779,974
b0000959kx,http://www.google.com/base/feeds/snippets/6052848636732301170,64
b000i82j80,http://www.google.com/base/feeds/snippets/6054765746746674194,778
b000licg1m,http://www.google.com/base/feeds/snippets/6070036801370348429,885
b0009tqb3w,http://www.google.com/base/feeds/snippets/6112085133304289995,330
b000qclgqo,http://www.google.com/base/feeds/snippets/6176694480450258174,1050
b00032heya,http://www.google.com/base/feeds/snippets/6195321262763979528,203
b000bwbtwu,http://www.google.com/base/feeds/snippets/6205544377126393085,445
b0001fyrqm,http://www.google.com/base/feeds/snippets/6239309275726276581,124
b00006sijr,http://www.google.com/base/feeds/snippets/6247936198343071793,44
b000bwbu6u,http://www.google.com/base/feeds/snippets/6282886480523973402,446
b000g0oom4,http://www.google.com/base/feeds/snippets/6320757184409585395,628
b000bndgzw,http://www.google.com/base/feeds/snippets/6327594211039677778,422
b000bx441w,http://www.google.com/base/feeds/snippets/6376971851371386778,452
b000gkli0a,http://www.google.com/base/feeds/snippets/6426816868919758079,653
b000ozia62,http://www.google.com/base/feeds/snippets/648205874217332044,1016
b000gcgqd2,http://www.google.com/base/feeds/snippets/6490413833919329208,648
b000lxdrjm,http://www.google.com/base/feeds/snippets/6524009149304761284,898
b000fjs8sc,http://www.google.com/base/feeds/snippets/65578552457551022,594
b0008glg1i,http://www.google.com/base/feeds/snippets/65639973300118271,285
b000gcd6lw,http://www.google.com/base/feeds/snippets/6581993018347517264,644
b00021lrw2,http://www.google.com/base/feeds/snippets/6591008499871907116,150
b000gkpe14,http://www.google.com/base/feeds/snippets/6596219200360663289,656
b0001g6q2e,http://www.google.com/base/feeds/snippets/6607475390801476875,125
b000lwfbem,http://www.google.com/base/feeds/snippets/6614738792097944479,897
b000ra3l3g,http://www.google.com/base/feeds/snippets/6628446350064818078,1067
b000hzrlim,http://www.google.com/base/feeds/snippets/6645838516644564026,769
b0001wn18u,http://www.google.com/base/feeds/snippets/664913958514106734,140
b00006rgnx,http://www.google.com/base/feeds/snippets/6732814497585724663,42
b000b56boi,http://www.google.com/base/feeds/snippets/6779487277459931782,372
b000bcgfe2,http://www.google.com/base/feeds/snippets/6801077797933253662,395
b000exw51k,http://www.google.com/base/feeds/snippets/6804198758936861643,558
b00032hexq,http://www.google.com/base/feeds/snippets/6856336028258284106,201
b00006gxbz,http://www.google.com/base/feeds/snippets/6859916462314032120,35
b000in6trc,http://www.google.com/base/feeds/snippets/6874875179525744781,803
b00002s6sc,http://www.google.com/base/feeds/snippets/6908558013988135436,5
b000mrnc9m,http://www.google.com/base/feeds/snippets/6926972626200206366,913
b000ofnrhy,http://www.google.com/base/feeds/snippets/6968597519129780490,999
b000butd6q,http://www.google.com/base/feeds/snippets/6990565128537638388,442
b0002x1omi,http://www.google.com/base/feeds/snippets/7039940734695244235,194
